timestamp,irradiance,cloud_cover,temperature,humidity,wind_speed,pressure,hour,kwh
2020-03-27 03:00:00,0.0,51.1,7.9,69.5,2.53,1019.5,3,0.0
2020-03-27 04:00:00,0.0,49.4,9.4,66.2,2.03,1014.6,4,0.0
2020-03-27 05:00:00,0.0,37.9,9.7,83.3,2.9,1014.0,5,0.0
2020-03-27 06:00:00,0.0,46.4,12.2,78.0,3.1,1013.5,6,0.0
2020-03-27 07:00:00,77.13,58.3,11.7,68.8,3.19,1020.0,7,0.0154
2020-03-27 08:00:00,174.26,51.2,12.6,72.9,5.17,1007.3,8,0.0349
2020-03-27 09:00:00,264.55,47.6,15.8,74.2,2.78,1020.4,9,0.0529
2020-03-27 10:00:00,271.99,56.0,16.2,70.7,4.89,1012.3,10,0.0544
2020-03-27 11:00:00,355.72,48.4,17.5,67.8,2.46,1007.4,11,0.0711
2020-03-27 12:00:00,446.54,37.5,16.2,74.1,3.57,1010.0,12,0.0893
2020-03-27 13:00:00,450.86,34.7,16.1,65.0,4.68,1006.4,13,0.0902
2020-03-27 14:00:00,341.97,44.7,17.0,67.8,4.63,1015.6,14,0.0684
2020-03-27 15:00:00,262.35,48.1,16.8,67.8,3.08,1008.8,15,0.0525
2020-03-27 16:00:00,202.77,43.2,18.4,64.6,4.06,1013.7,16,0.0406
2020-03-27 17:00:00,98.38,46.8,17.9,64.7,3.92,1017.5,17,0.0197
2020-03-27 18:00:00,0.0,59.4,15.1,70.2,2.46,1010.3,18,0.0
2020-03-27 19:00:00,0.0,57.8,16.3,68.6,3.62,1011.9,19,0.0
2020-03-27 20:00:00,0.0,54.4,14.9,64.9,4.86,1007.8,20,0.0
2020-03-27 21:00:00,0.0,59.8,11.9,77.7,3.47,1011.4,21,0.0
2020-03-27 22:00:00,0.0,59.4,9.1,72.2,3.57,1023.3,22,0.0
2020-03-27 23:00:00,0.0,44.3,11.7,72.9,3.67,1016.1,23,0.0
2020-03-28 00:00:00,0.0,44.3,8.5,76.3,1.54,1011.9,0,0.0
2020-03-28 01:00:00,0.0,44.1,8.3,79.8,3.46,1010.6,1,0.0
2020-03-28 02:00:00,0.0,52.0,7.5,68.5,1.98,1012.8,2,0.0
2020-03-28 03:00:00,0.0,48.9,6.8,84.3,2.41,1013.5,3,0.0
2020-03-28 04:00:00,0.0,62.5,6.4,76.9,5.16,1011.3,4,0.0
2020-03-28 05:00:00,0.0,57.4,10.4,81.7,2.75,1015.1,5,0.0
2020-03-28 06:00:00,0.0,61.3,9.3,74.5,2.26,1009.2,6,0.0
2020-03-28 07:00:00,83.36,55.2,16.3,68.3,4.65,1009.2,7,0.0167
2020-03-28 08:00:00,171.02,52.4,11.3,84.0,2.55,1014.5,8,0.0342
2020-03-28 09:00:00,272.16,46.4,12.4,71.8,3.05,1008.3,9,0.0544
2020-03-28 10:00:00,275.66,55.7,16.2,74.7,4.75,1015.9,10,0.0551
2020-03-28 11:00:00,332.76,52.1,18.8,65.7,3.54,1012.9,11,0.0666
2020-03-28 12:00:00,402.31,44.0,17.4,69.2,1.94,1005.7,12,0.0805
2020-03-28 13:00:00,364.96,47.4,18.7,66.0,4.04,1013.4,13,0.073
2020-03-28 14:00:00,354.1,43.1,15.2,74.0,3.1,1006.3,14,0.0708
2020-03-28 15:00:00,320.73,36.9,16.8,64.5,5.04,1015.8,15,0.0641
2020-03-28 16:00:00,223.31,37.9,15.7,64.3,2.89,1012.0,16,0.0447
2020-03-28 17:00:00,115.69,37.8,13.7,68.4,4.55,1020.4,17,0.0231
2020-03-28 18:00:00,0.0,31.4,15.6,69.8,4.78,1017.3,18,0.0
2020-03-28 19:00:00,0.0,36.9,10.9,73.8,2.15,1008.8,19,0.0
2020-03-28 20:00:00,0.0,36.2,11.0,78.4,2.81,1004.9,20,0.0
2020-03-28 21:00:00,0.0,26.3,10.9,81.5,3.39,1010.0,21,0.0
2020-03-28 22:00:00,0.0,36.3,9.2,72.1,2.14,1008.1,22,0.0
2020-03-28 23:00:00,0.0,43.8,10.0,72.3,3.27,1020.3,23,0.0
2020-03-29 00:00:00,0.0,39.0,9.2,69.8,2.78,1013.0,0,0.0
2020-03-29 01:00:00,0.0,35.8,9.6,86.7,2.75,1016.7,1,0.0
2020-03-29 02:00:00,0.0,49.4,9.2,78.5,3.05,1011.9,2,0.0
2020-03-29 03:00:00,0.0,47.7,10.0,78.5,3.07,1012.3,3,0.0
2020-03-29 04:00:00,0.0,56.1,8.7,70.8,3.16,1012.9,4,0.0
2020-03-29 05:00:00,0.0,60.7,10.0,76.0,2.4,1017.4,5,0.0
2020-03-29 06:00:00,0.0,67.5,11.3,77.0,2.44,1014.2,6,0.0
2020-03-29 07:00:00,68.32,63.5,12.0,72.4,3.38,1008.8,7,0.0137
2020-03-29 08:00:00,125.23,65.4,12.5,78.4,3.46,1019.5,8,0.025
2020-03-29 09:00:00,213.05,58.3,13.9,82.9,3.06,1011.8,9,0.0426
2020-03-29 10:00:00,240.1,61.7,14.4,66.1,3.82,1011.2,10,0.048
2020-03-29 11:00:00,293.2,58.0,17.2,62.2,1.69,1001.7,11,0.0586
2020-03-29 12:00:00,311.3,56.9,17.3,62.9,2.77,1015.5,12,0.0623
2020-03-29 13:00:00,336.9,51.8,16.9,75.8,3.22,1013.4,13,0.0674
2020-03-29 14:00:00,297.9,52.4,17.1,72.7,2.64,1013.4,14,0.0596
2020-03-29 15:00:00,238.19,53.4,16.1,68.0,5.13,1011.4,15,0.0476
2020-03-29 16:00:00,167.52,53.7,18.9,65.6,3.52,1010.7,16,0.0335
2020-03-29 17:00:00,86.64,53.7,16.7,63.9,3.68,1011.5,17,0.0173
2020-03-29 18:00:00,0.0,56.9,14.3,75.3,2.52,1014.9,18,0.0
2020-03-29 19:00:00,0.0,52.7,15.6,67.4,2.98,1015.6,19,0.0
2020-03-29 20:00:00,0.0,50.5,12.2,72.0,1.78,1012.1,20,0.0
2020-03-29 21:00:00,0.0,43.4,9.7,79.5,2.83,1016.8,21,0.0
2020-03-29 22:00:00,0.0,41.8,12.1,72.6,2.06,1012.7,22,0.0
2020-03-29 23:00:00,0.0,37.4,8.7,76.4,2.72,1011.0,23,0.0
2020-03-30 00:00:00,0.0,29.1,8.2,78.2,0.44,1013.8,0,0.0
2020-03-30 01:00:00,0.0,21.4,8.4,81.9,1.87,1007.6,1,0.0
2020-03-30 02:00:00,0.0,26.8,9.9,84.4,4.46,1013.9,2,0.0
2020-03-30 03:00:00,0.0,29.3,8.4,80.9,3.83,1006.8,3,0.0
2020-03-30 04:00:00,0.0,36.9,7.1,83.6,4.32,1008.9,4,0.0
2020-03-30 05:00:00,0.0,45.2,10.5,74.5,4.39,1004.9,5,0.0
2020-03-30 06:00:00,0.0,44.9,10.0,72.5,3.67,1012.3,6,0.0
2020-03-30 07:00:00,97.31,48.3,14.7,73.6,3.05,1019.4,7,0.0195
2020-03-30 08:00:00,169.8,53.3,13.2,73.1,2.46,1012.5,8,0.034
2020-03-30 09:00:00,283.12,45.0,11.1,67.6,4.65,1015.6,9,0.0566
2020-03-30 10:00:00,363.52,42.3,16.2,66.9,3.56,1022.4,10,0.0727
2020-03-30 11:00:00,360.78,48.7,19.6,64.0,5.99,1014.6,11,0.0722
2020-03-30 12:00:00,378.3,48.0,19.9,61.6,3.13,1009.9,12,0.0757
2020-03-30 13:00:00,376.7,46.4,20.8,70.5,5.47,1010.5,13,0.0753
2020-03-30 14:00:00,313.49,50.2,16.7,70.4,3.34,1013.0,14,0.0627
2020-03-30 15:00:00,222.79,56.7,19.4,71.6,4.84,1010.5,15,0.0446
2020-03-30 16:00:00,180.72,50.3,16.4,69.6,5.2,1010.8,16,0.0361
2020-03-30 17:00:00,91.97,51.2,17.1,68.0,2.48,1016.9,17,0.0184
2020-03-30 18:00:00,0.0,47.7,13.8,66.8,2.52,1017.1,18,0.0
2020-03-30 19:00:00,0.0,42.9,13.5,71.9,1.97,1006.4,19,0.0
2020-03-30 20:00:00,0.0,33.9,12.2,73.5,1.77,1009.7,20,0.0
2020-03-30 21:00:00,0.0,40.7,13.2,65.3,3.67,1011.1,21,0.0
2020-03-30 22:00:00,0.0,39.4,11.9,71.1,2.8,1015.4,22,0.0
2020-03-30 23:00:00,0.0,36.1,10.1,74.3,3.05,1017.6,23,0.0
2020-03-31 00:00:00,0.0,40.6,6.9,81.8,3.56,1023.8,0,0.0
2020-03-31 01:00:00,0.0,51.4,8.0,80.7,1.14,1011.1,1,0.0
2020-03-31 02:00:00,0.0,39.5,7.2,76.5,4.29,1011.3,2,0.0
2020-03-31 03:00:00,0.0,34.9,9.8,78.6,2.65,1015.4,3,0.0
2020-03-31 04:00:00,0.0,35.3,10.7,74.2,3.53,1010.3,4,0.0
2020-03-31 05:00:00,0.0,41.6,11.3,60.1,3.62,1012.4,5,0.0
2020-03-31 06:00:00,0.0,38.2,9.7,74.0,4.37,1011.3,6,0.0
2020-03-31 07:00:00,94.02,50.4,7.9,84.0,3.4,1002.5,7,0.0188
2020-03-31 08:00:00,176.41,51.8,10.6,66.8,1.38,1013.5,8,0.0353
2020-03-31 09:00:00,253.55,51.0,16.7,68.5,3.56,1012.3,9,0.0507
2020-03-31 10:00:00,336.23,47.0,15.2,77.7,3.7,1018.1,10,0.0672
2020-03-31 11:00:00,381.35,46.1,15.7,65.4,2.47,1013.0,11,0.0763
2020-03-31 12:00:00,401.21,45.2,20.1,63.9,3.65,1008.0,12,0.0802
2020-03-31 13:00:00,360.6,49.0,20.0,57.5,3.14,1012.0,13,0.0721
2020-03-31 14:00:00,287.87,54.6,18.3,74.2,2.16,1004.6,14,0.0576
2020-03-31 15:00:00,241.04,53.4,17.7,66.4,4.17,1008.2,15,0.0482
2020-03-31 16:00:00,159.91,56.3,17.4,67.3,2.94,1015.5,16,0.032
2020-03-31 17:00:00,80.82,57.3,17.2,74.2,3.09,1012.0,17,0.0162
2020-03-31 18:00:00,0.0,51.6,18.2,69.5,2.54,1016.7,18,0.0
2020-03-31 19:00:00,0.0,41.5,15.2,65.4,4.24,1005.1,19,0.0
2020-03-31 20:00:00,0.0,44.9,14.4,67.5,2.96,1012.0,20,0.0
2020-03-31 21:00:00,0.0,46.5,13.8,74.0,3.08,1011.1,21,0.0
2020-03-31 22:00:00,0.0,39.2,9.0,74.1,2.56,1016.8,22,0.0
2020-03-31 23:00:00,0.0,38.2,10.9,64.4,3.46,1015.7,23,0.0
2020-04-01 00:00:00,0.0,47.6,8.6,77.4,4.35,1015.6,0,0.0
2020-04-01 01:00:00,0.0,47.3,4.8,74.9,3.65,1019.2,1,0.0
2020-04-01 02:00:00,0.0,49.8,5.2,89.9,3.69,1011.5,2,0.0
2020-04-01 03:00:00,0.0,55.9,7.0,80.5,3.61,1018.3,3,0.0
2020-04-01 04:00:00,0.0,61.9,9.9,71.7,1.62,1008.8,4,0.0
2020-04-01 05:00:00,0.0,57.9,10.0,72.5,2.12,1008.7,5,0.0
2020-04-01 06:00:00,0.0,54.2,11.2,65.2,2.8,1016.0,6,0.0
2020-04-01 07:00:00,103.18,45.9,15.0,64.5,2.77,1007.0,7,0.0206
2020-04-01 08:00:00,221.88,39.7,11.5,79.3,2.44,1015.3,8,0.0444
2020-04-01 09:00:00,263.38,49.4,14.7,81.6,1.63,1013.4,9,0.0527
2020-04-01 10:00:00,254.26,60.1,16.4,72.0,2.15,1017.3,10,0.0509
2020-04-01 11:00:00,251.6,64.6,15.8,68.6,3.24,1012.8,11,0.0503
2020-04-01 12:00:00,278.78,62.1,17.8,64.5,3.43,1013.2,12,0.0558
2020-04-01 13:00:00,216.08,69.6,15.8,64.2,2.71,1015.0,13,0.0432
2020-04-01 14:00:00,229.67,64.0,20.5,73.7,3.58,1010.3,14,0.0459
2020-04-01 15:00:00,215.49,58.6,17.2,66.4,3.07,1010.2,15,0.0431
2020-04-01 16:00:00,150.7,59.1,20.8,73.7,4.59,1014.9,16,0.0301
2020-04-01 17:00:00,66.15,65.3,16.9,74.7,3.34,1012.9,17,0.0132
2020-04-01 18:00:00,0.0,64.8,17.4,58.4,3.7,1011.4,18,0.0
2020-04-01 19:00:00,0.0,64.8,14.6,67.2,3.2,1012.7,19,0.0
2020-04-01 20:00:00,0.0,64.4,13.4,68.7,1.6,1019.4,20,0.0
2020-04-01 21:00:00,0.0,52.3,11.2,74.1,2.91,1011.2,21,0.0
2020-04-01 22:00:00,0.0,50.1,11.1,74.4,1.76,1011.1,22,0.0
2020-04-01 23:00:00,0.0,44.9,10.3,90.6,2.89,1006.2,23,0.0
2020-04-02 00:00:00,0.0,37.2,8.0,73.0,2.25,1012.8,0,0.0
2020-04-02 01:00:00,0.0,42.6,8.5,79.0,3.38,1015.6,1,0.0
2020-04-02 02:00:00,0.0,56.6,7.6,82.0,1.66,1016.3,2,0.0
2020-04-02 03:00:00,0.0,61.7,12.1,73.5,3.01,1013.4,3,0.0
2020-04-02 04:00:00,0.0,65.0,9.1,77.7,3.57,1016.8,4,0.0
2020-04-02 05:00:00,0.0,75.5,12.3,68.0,3.91,1015.9,5,0.0
2020-04-02 06:00:00,0.0,68.8,10.7,75.7,2.24,1017.5,6,0.0
2020-04-02 07:00:00,71.47,62.7,12.6,75.5,3.52,1016.9,7,0.0143
2020-04-02 08:00:00,174.39,52.9,11.5,75.8,3.68,1019.3,8,0.0349
2020-04-02 09:00:00,243.66,53.5,14.1,73.9,5.05,1012.3,9,0.0487
2020-04-02 10:00:00,331.52,48.3,16.3,75.5,2.02,1007.7,10,0.0663
2020-04-02 11:00:00,407.39,43.1,19.4,69.4,2.59,1015.7,11,0.0815
2020-04-02 12:00:00,429.28,42.0,18.2,66.6,6.3,1016.1,12,0.0859
2020-04-02 13:00:00,385.65,46.1,20.4,57.7,3.23,1019.3,13,0.0771
2020-04-02 14:00:00,309.83,51.7,19.5,61.7,1.61,1018.1,14,0.062
2020-04-02 15:00:00,235.5,55.0,20.8,62.0,2.92,1020.8,15,0.0471
2020-04-02 16:00:00,147.06,60.3,17.8,68.0,0.73,1015.5,16,0.0294
2020-04-02 17:00:00,73.82,61.5,20.6,60.9,3.74,1013.9,17,0.0148
2020-04-02 18:00:00,0.0,62.0,15.3,65.0,3.81,1007.5,18,0.0
2020-04-02 19:00:00,0.0,54.0,13.7,65.7,2.09,1014.2,19,0.0
2020-04-02 20:00:00,0.0,46.1,11.7,65.7,2.53,1010.8,20,0.0
2020-04-02 21:00:00,0.0,45.4,15.7,68.0,3.92,1013.8,21,0.0
2020-04-02 22:00:00,0.0,41.4,12.2,66.0,1.25,1013.2,22,0.0
2020-04-02 23:00:00,0.0,36.3,9.5,71.7,1.68,1014.9,23,0.0
2020-04-03 00:00:00,0.0,39.1,11.2,72.7,2.77,1012.6,0,0.0
2020-04-03 01:00:00,0.0,45.0,9.8,69.6,2.25,1016.7,1,0.0
2020-04-03 02:00:00,0.0,38.5,11.6,76.0,2.71,1002.1,2,0.0
2020-04-03 03:00:00,0.0,41.0,6.5,84.0,1.74,1013.8,3,0.0
2020-04-03 04:00:00,0.0,50.0,8.9,74.6,3.21,1017.8,4,0.0
2020-04-03 05:00:00,0.0,52.1,9.4,74.6,2.85,1020.5,5,0.0
2020-04-03 06:00:00,0.0,54.7,8.2,80.9,3.55,1015.9,6,0.0
2020-04-03 07:00:00,73.3,62.0,13.9,67.8,3.7,1019.7,7,0.0147
2020-04-03 08:00:00,152.37,59.1,13.2,68.3,3.71,1013.7,8,0.0305
2020-04-03 09:00:00,259.3,50.8,16.0,74.8,2.05,1013.0,9,0.0519
2020-04-03 10:00:00,336.02,47.9,19.7,68.9,3.99,1015.1,10,0.0672
2020-04-03 11:00:00,393.4,45.3,16.6,71.1,3.17,1013.0,11,0.0787
2020-04-03 12:00:00,370.07,50.3,17.3,71.9,3.33,1009.9,12,0.074
2020-04-03 13:00:00,301.47,58.1,18.6,55.8,4.55,1010.9,13,0.0603
2020-04-03 14:00:00,245.73,61.9,20.1,70.7,2.78,1008.6,14,0.0491
2020-04-03 15:00:00,234.12,55.6,17.6,68.9,4.85,1015.1,15,0.0468
2020-04-03 16:00:00,175.96,52.8,17.0,72.7,4.94,1013.0,16,0.0352
2020-04-03 17:00:00,99.34,48.5,18.7,67.5,4.25,1011.6,17,0.0199
2020-04-03 18:00:00,0.0,43.3,16.7,68.2,2.02,1010.7,18,0.0
2020-04-03 19:00:00,0.0,41.5,11.9,72.4,0.81,1015.0,19,0.0
2020-04-03 20:00:00,0.0,47.5,11.8,75.7,4.08,1016.1,20,0.0
2020-04-03 21:00:00,0.0,46.7,14.6,69.0,3.11,1008.5,21,0.0
2020-04-03 22:00:00,0.0,43.4,11.7,78.3,2.25,1007.8,22,0.0
2020-04-03 23:00:00,0.0,45.4,8.9,69.4,4.17,1016.8,23,0.0
2020-04-04 00:00:00,0.0,46.1,9.2,74.3,2.14,1007.5,0,0.0
2020-04-04 01:00:00,0.0,46.1,8.9,87.5,2.58,1015.2,1,0.0
2020-04-04 02:00:00,0.0,49.2,9.8,73.1,3.52,1019.5,2,0.0
2020-04-04 03:00:00,0.0,47.1,6.9,78.6,1.89,1019.5,3,0.0
2020-04-04 04:00:00,0.0,44.0,8.1,73.8,2.89,1016.0,4,0.0
2020-04-04 05:00:00,0.0,51.3,10.6,77.0,4.09,1015.8,5,0.0
2020-04-04 06:00:00,0.0,45.7,11.1,71.0,3.21,1022.0,6,0.0
2020-04-04 07:00:00,123.84,36.2,13.3,71.1,4.75,1003.7,7,0.0248
2020-04-04 08:00:00,250.08,33.3,11.9,78.0,4.63,1011.1,8,0.05
2020-04-04 09:00:00,342.84,35.3,15.6,65.9,3.51,1016.4,9,0.0686
2020-04-04 10:00:00,456.42,29.7,17.9,70.5,1.16,1011.7,10,0.0913
2020-04-04 11:00:00,478.83,33.9,18.0,70.5,2.39,1018.0,11,0.0958
2020-04-04 12:00:00,395.87,47.2,18.3,71.4,4.26,1012.8,12,0.0792
2020-04-04 13:00:00,405.86,43.9,18.4,66.6,1.95,1013.5,13,0.0812
2020-04-04 14:00:00,354.36,45.4,17.5,83.3,3.17,1011.9,14,0.0709
2020-04-04 15:00:00,256.89,51.5,18.5,71.2,3.84,1010.9,15,0.0514
2020-04-04 16:00:00,196.79,47.5,20.0,65.7,4.97,1010.8,16,0.0394
2020-04-04 17:00:00,114.23,41.1,17.1,63.1,2.92,1014.1,17,0.0228
2020-04-04 18:00:00,0.0,48.8,14.9,69.7,2.36,1009.9,18,0.0
2020-04-04 19:00:00,0.0,43.6,14.3,78.0,2.95,1016.8,19,0.0
2020-04-04 20:00:00,0.0,36.1,14.0,79.7,3.35,1015.6,20,0.0
2020-04-04 21:00:00,0.0,46.3,11.9,81.2,2.85,1017.4,21,0.0
2020-04-04 22:00:00,0.0,55.2,12.0,77.6,4.05,1008.5,22,0.0
2020-04-04 23:00:00,0.0,56.8,11.0,68.6,2.2,1006.2,23,0.0
2020-04-05 00:00:00,0.0,68.0,10.8,77.4,3.12,1013.0,0,0.0
2020-04-05 01:00:00,0.0,69.5,11.2,68.4,3.45,1024.6,1,0.0
2020-04-05 02:00:00,0.0,70.8,10.3,68.2,2.6,1018.1,2,0.0
2020-04-05 03:00:00,0.0,63.1,7.6,80.1,3.84,1010.8,3,0.0
2020-04-05 04:00:00,0.0,64.9,8.2,80.9,3.15,1014.7,4,0.0
2020-04-05 05:00:00,0.0,58.8,10.2,80.3,3.79,1015.9,5,0.0
2020-04-05 06:00:00,0.0,71.3,10.7,77.7,3.19,1007.5,6,0.0
2020-04-05 07:00:00,62.96,67.7,10.8,77.7,3.88,1018.5,7,0.0126
2020-04-05 08:00:00,130.88,65.3,13.2,67.3,2.87,1012.3,8,0.0262
2020-04-05 09:00:00,167.22,68.6,14.4,70.2,2.87,1012.6,9,0.0334
2020-04-05 10:00:00,223.8,65.7,15.3,62.1,4.72,1013.1,10,0.0448
2020-04-05 11:00:00,356.47,51.0,16.9,57.7,4.14,1017.6,11,0.0713
2020-04-05 12:00:00,367.31,51.3,19.9,67.8,2.48,1010.0,12,0.0735
2020-04-05 13:00:00,333.29,54.2,19.0,61.5,3.68,1006.2,13,0.0667
2020-04-05 14:00:00,316.85,51.5,22.6,65.3,1.13,1014.3,14,0.0634
2020-04-05 15:00:00,250.69,53.0,18.9,70.9,2.93,1004.8,15,0.0501
2020-04-05 16:00:00,164.81,56.3,17.7,63.6,4.46,1011.8,16,0.033
2020-04-05 17:00:00,89.09,54.3,17.4,70.1,3.37,1017.7,17,0.0178
2020-04-05 18:00:00,0.0,46.5,16.7,64.6,3.12,1015.3,18,0.0
2020-04-05 19:00:00,0.0,48.0,15.8,59.8,0.1,1017.2,19,0.0
2020-04-05 20:00:00,0.0,44.0,17.0,68.3,2.61,1015.5,20,0.0
2020-04-05 21:00:00,0.0,36.9,11.3,72.1,3.34,1022.6,21,0.0
2020-04-05 22:00:00,0.0,35.0,12.6,70.7,3.47,1010.6,22,0.0
2020-04-05 23:00:00,0.0,43.1,10.6,85.2,3.96,1014.6,23,0.0
2020-04-06 00:00:00,0.0,37.6,7.3,71.7,2.79,1011.2,0,0.0
2020-04-06 01:00:00,0.0,44.9,10.3,77.6,2.83,1016.8,1,0.0
2020-04-06 02:00:00,0.0,45.3,10.9,70.0,1.67,1012.8,2,0.0
2020-04-06 03:00:00,0.0,43.9,7.8,83.2,2.8,1019.9,3,0.0
2020-04-06 04:00:00,0.0,41.2,9.6,78.0,1.74,1010.9,4,0.0
2020-04-06 05:00:00,0.0,43.8,7.8,80.5,1.15,1018.6,5,0.0
2020-04-06 06:00:00,0.0,41.6,9.6,71.8,1.91,1015.4,6,0.0
2020-04-06 07:00:00,112.0,42.9,14.2,67.1,5.01,1012.9,7,0.0224
2020-04-06 08:00:00,199.21,47.5,13.3,76.8,3.23,1015.2,8,0.0398
2020-04-06 09:00:00,267.83,50.0,13.6,80.6,3.72,1014.0,9,0.0536
2020-04-06 10:00:00,376.49,42.7,16.8,70.3,2.99,1014.4,10,0.0753
2020-04-06 11:00:00,485.47,33.7,16.7,63.5,1.71,1012.2,11,0.0971
2020-04-06 12:00:00,472.4,37.7,17.6,68.6,4.44,1010.2,12,0.0945
2020-04-06 13:00:00,484.0,33.9,19.9,76.3,1.33,1011.7,13,0.0968
2020-04-06 14:00:00,438.31,33.3,17.2,67.9,2.95,1006.3,14,0.0877
2020-04-06 15:00:00,317.9,40.7,17.4,74.4,3.45,1016.4,15,0.0636
2020-04-06 16:00:00,191.67,49.4,18.5,62.1,3.73,1008.1,16,0.0383
2020-04-06 17:00:00,91.68,53.3,18.9,65.1,2.77,1012.1,17,0.0183
2020-04-06 18:00:00,0.0,49.7,18.3,69.2,1.16,1015.6,18,0.0
2020-04-06 19:00:00,0.0,45.4,14.3,72.9,2.2,1016.4,19,0.0
2020-04-06 20:00:00,0.0,41.2,15.4,65.8,2.25,1005.9,20,0.0
2020-04-06 21:00:00,0.0,41.4,11.5,70.2,2.23,1012.6,21,0.0
2020-04-06 22:00:00,0.0,42.6,14.2,75.9,3.97,1014.8,22,0.0
2020-04-06 23:00:00,0.0,45.3,8.7,83.5,1.79,1013.2,23,0.0
2020-04-07 00:00:00,0.0,40.0,11.7,81.5,3.3,1018.4,0,0.0
2020-04-07 01:00:00,0.0,37.6,8.3,87.1,3.16,1009.7,1,0.0
2020-04-07 02:00:00,0.0,33.1,12.1,74.2,3.96,1004.8,2,0.0
2020-04-07 03:00:00,0.0,25.9,10.1,74.3,2.87,1016.2,3,0.0
2020-04-07 04:00:00,0.0,26.0,8.2,84.9,3.79,1010.9,4,0.0
2020-04-07 05:00:00,0.0,36.1,9.7,79.9,2.83,1006.0,5,0.0
2020-04-07 06:00:00,0.0,41.7,12.7,67.8,3.43,1012.4,6,0.0
2020-04-07 07:00:00,100.19,49.2,14.4,65.6,2.0,1017.9,7,0.02
2020-04-07 08:00:00,195.36,48.8,14.0,73.7,0.86,1007.9,8,0.0391
2020-04-07 09:00:00,286.07,47.0,15.4,68.6,3.88,1022.3,9,0.0572
2020-04-07 10:00:00,338.73,48.7,17.7,66.7,3.93,1009.6,10,0.0677
2020-04-07 11:00:00,413.87,43.8,17.8,72.0,3.98,1013.3,11,0.0828
2020-04-07 12:00:00,448.6,41.2,16.5,72.1,2.98,1008.1,12,0.0897
2020-04-07 13:00:00,410.37,44.3,17.7,73.5,4.99,1013.2,13,0.0821
2020-04-07 14:00:00,349.04,47.2,19.4,55.1,3.04,1012.5,14,0.0698
2020-04-07 15:00:00,261.06,51.6,20.7,64.4,3.92,1007.0,15,0.0522
2020-04-07 16:00:00,170.66,55.2,20.8,66.5,4.09,1024.3,16,0.0341
2020-04-07 17:00:00,75.15,61.9,18.8,57.9,5.22,1011.0,17,0.015
2020-04-07 18:00:00,0.0,60.6,17.0,64.4,2.68,1011.0,18,0.0
2020-04-07 19:00:00,0.0,56.1,16.5,64.0,2.35,1016.9,19,0.0
2020-04-07 20:00:00,0.0,50.0,13.1,72.5,1.5,1020.3,20,0.0
2020-04-07 21:00:00,0.0,48.2,12.5,81.1,4.55,1017.5,21,0.0
2020-04-07 22:00:00,0.0,37.0,10.3,85.7,3.42,1008.2,22,0.0
2020-04-07 23:00:00,0.0,39.4,8.7,73.6,3.45,1013.9,23,0.0
2020-04-08 00:00:00,0.0,46.8,10.3,78.2,6.12,1005.5,0,0.0
2020-04-08 01:00:00,0.0,44.0,9.6,79.3,3.33,1016.6,1,0.0
2020-04-08 02:00:00,0.0,52.3,10.2,77.7,1.7,1006.5,2,0.0
2020-04-08 03:00:00,0.0,59.9,10.2,77.8,2.8,1009.8,3,0.0
2020-04-08 04:00:00,0.0,64.1,10.2,77.3,2.03,1013.0,4,0.0
2020-04-08 05:00:00,0.0,64.0,11.5,82.7,2.6,1014.8,5,0.0
2020-04-08 06:00:00,0.0,71.9,11.6,79.6,2.6,1012.0,6,0.0
2020-04-08 07:00:00,78.57,60.4,13.5,66.5,2.91,1019.1,7,0.0157
2020-04-08 08:00:00,174.42,54.5,13.1,76.3,2.11,1015.9,8,0.0349
2020-04-08 09:00:00,296.63,45.3,16.0,73.3,5.09,1015.6,9,0.0593
2020-04-08 10:00:00,374.2,43.7,17.7,68.4,3.8,1008.1,10,0.0748
2020-04-08 11:00:00,474.71,35.9,16.7,73.6,3.27,1019.8,11,0.0949
2020-04-08 12:00:00,438.84,42.8,18.6,66.7,4.26,1009.8,12,0.0878
2020-04-08 13:00:00,358.69,51.6,18.1,67.3,3.97,1020.0,13,0.0717
2020-04-08 14:00:00,303.06,54.4,18.4,66.6,3.78,1021.1,14,0.0606
2020-04-08 15:00:00,241.06,55.6,17.3,57.2,4.18,1015.1,15,0.0482
2020-04-08 16:00:00,165.25,56.9,20.4,63.1,3.63,1017.1,16,0.0331
2020-04-08 17:00:00,83.62,57.9,19.3,61.5,4.17,1000.7,17,0.0167
2020-04-08 18:00:00,0.0,50.4,17.5,61.1,3.75,1012.2,18,0.0
2020-04-08 19:00:00,0.0,52.8,18.4,73.1,3.16,1017.4,19,0.0
2020-04-08 20:00:00,0.0,55.9,13.9,73.9,2.78,1016.7,20,0.0
2020-04-08 21:00:00,0.0,63.4,17.4,67.0,4.53,1008.1,21,0.0
2020-04-08 22:00:00,0.0,64.3,11.3,71.6,2.52,1011.8,22,0.0
2020-04-08 23:00:00,0.0,66.6,11.0,76.3,3.39,1002.9,23,0.0
2020-04-09 00:00:00,0.0,60.2,9.4,81.8,3.41,1014.7,0,0.0
2020-04-09 01:00:00,0.0,55.2,10.0,71.9,2.39,1005.5,1,0.0
2020-04-09 02:00:00,0.0,52.4,10.5,75.4,2.19,1017.5,2,0.0
2020-04-09 03:00:00,0.0,54.6,9.3,81.2,2.65,1017.7,3,0.0
2020-04-09 04:00:00,0.0,53.1,12.6,63.2,2.51,1011.1,4,0.0
